var_error,es_error,kurtosis,mean,w2,mean_error,var_of_returns_error,acf_returns_lag1,acf_returns_lag5,acf_returns_lag20,acf_abs_lag1,acf_abs_lag5,acf_abs_lag20,acf_sq_lag1,acf_sq_lag5,acf_sq_lag20,generation,seed,condition
0.006764214,0.018563997,0.804873753,0.000790175,0.003672838,0.000547237,7.74E-05,0.042043959,-0.054211177,0.210032559,-0.089838255,0.090802894,0.12043889,-0.108670067,0.138611616,0.152650592,3,8,replacement
0.005299155,0.017704567,0.724709022,0.00096701,0.003632499,0.000724071,7.52E-05,0.118339811,-0.047503223,0.177231976,-0.130128107,0.138519104,0.125470702,-0.126606769,0.2183938,0.153614998,4,8,replacement
0.004849524,0.018877139,0.183600467,0.000128085,0.004197613,0.000114853,8.24E-05,0.092830396,-0.020190546,0.173790719,-0.200432194,0.065104356,0.075543221,-0.190895222,0.119908906,0.103812995,5,8,replacement
0.003031285,0.016326835,0.208180697,-0.000151246,0.003782958,0.000394184,6.75E-05,0.050516124,0.035641837,0.130673854,-0.156286809,0.058909939,0.079902771,-0.168865432,0.109469245,0.132714322,6,8,replacement
0.000664904,0.01346921,-0.008784364,-1.75E-05,0.00310918,0.000260448,8.76E-06,-0.045181323,-0.0267032,0.06400543,-0.120067116,0.124904853,0.197134928,-0.140004293,0.194738349,0.222838258,7,8,replacement
0.000534586,0.013315896,0.079679977,-0.000401926,0.003029134,0.000644864,1.46E-05,0.02116899,-0.040696886,-0.015653748,-0.165764263,0.145219753,0.248581565,-0.171418066,0.211302117,0.279532213,8,8,replacement
0.001593556,0.011549456,0.068982499,-0.000276383,0.002900739,0.000519322,1.25E-05,0.034698505,-0.069555261,-0.033952985,-0.137651789,0.071382867,0.227718547,-0.145697216,0.127351646,0.265171628,9,8,replacement
0.001266981,0.013011413,-0.119198639,-0.000774388,0.003277558,0.001017326,6.14E-06,0.050948167,-0.052943842,0.00579651,-0.107128363,0.051342692,0.203971242,-0.132478483,0.063320304,0.199286663,10,8,replacement
0.003601459,0.010533055,-0.066556024,-0.000959381,0.003330328,0.00120232,2.03E-06,0.059607376,-0.059212838,0.000264353,-0.117526115,0.028199623,0.14579873,-0.136670795,0.00246118,0.120938685,11,8,replacement
0.006306885,0.007257061,0.058660847,-0.000876273,0.003393876,0.001119211,8.89E-06,0.060078664,-0.042104851,0.0249885,-0.067615751,-0.043763677,0.20832126,-0.095911814,-0.053899037,0.12482112,12,8,replacement
0.008658921,0.002668014,0.326326742,-0.001117785,0.0035218,0.001360723,9.37E-06,0.072676076,-0.053089607,0.0255312,-0.06698865,-0.032213706,0.244135087,-0.095409022,-0.04618003,0.147385988,13,8,replacement
0.008793106,0.00400885,0.333447465,-0.001173847,0.003481572,0.001416785,1.07E-05,0.068213114,-0.04686934,0.031911123,-0.048753594,0.004704988,0.208146991,-0.083991517,-0.03674438,0.123032718,14,8,replacement
0.001506081,0.008713057,0.217483584,-0.000305354,0.002284683,0.000615784,5.26E-06,-0.076534818,0.037309433,-0.022616059,0.003110048,-0.0020539,-0.019389772,0.002929244,-0.001402979,-0.019758145,0,9,replacement
0.001821955,0.008623635,0.31302191,-0.000671062,0.002374859,0.000981493,1.21E-05,-0.050711703,0.13882779,-0.028959418,-0.024144068,0.039178382,-0.018385842,-0.025392163,0.05730918,-0.023733282,1,9,replacement
0.001582356,0.012147384,0.28588881,0.000148422,0.00224063,0.000162009,2.13E-05,-0.093372501,0.133903207,-0.052833111,-0.015729789,0.075826003,-0.04930241,-0.02376348,0.091515547,-0.053215824,2,9,replacement
0.001177184,0.009883272,0.406626263,-0.000391742,0.002412247,0.000702173,2.03E-05,-0.084306736,0.145173724,-0.027307791,-0.041523107,0.144859117,-0.05959194,-0.065565626,0.182699985,-0.034109833,3,9,replacement
0.002141007,0.010304587,0.136693385,-0.000460561,0.0026069,0.000770991,5.22E-06,-0.093710057,0.154678399,-0.065614906,-0.058230788,0.137503125,-0.038441134,-0.095375865,0.18416446,-0.034498191,4,9,replacement
0.0003726,0.013620323,-0.170889813,-0.000246912,0.002971762,0.000557342,2.87E-05,-0.126406118,0.177778224,-0.029834975,-0.060859967,0.224834633,-0.07713478,-0.112386025,0.268702694,-0.007291275,5,9,replacement
0.004193901,0.008982139,0.103784941,-0.000206256,0.003112795,0.000516686,1.93E-05,-0.16608454,0.109196284,-0.04372908,-0.054059191,0.173627668,-0.042783365,-0.135236886,0.208575701,0.087435583,6,9,replacement
0.002227611,0.009945313,-0.026165995,0.000127995,0.002960933,0.000182436,1.46E-05,-0.172953701,0.083761926,-0.063136981,-0.056435539,0.198783957,-0.054133248,-0.120025938,0.217329012,0.037971588,7,9,replacement
0.000327041,0.009758832,-0.071345489,0.000525357,0.0030242,0.000214927,9.11E-06,-0.177030434,0.05321408,0.010889577,-0.001209409,0.098480083,-0.129683323,-0.077487939,0.125723616,-0.030948637,8,9,replacement
0.006843432,0.007050896,-0.319079753,0.000166512,0.0045767,0.000143919,8.21E-05,-0.047645746,0.067215574,0.097828997,0.023899322,0.082986222,-0.106806481,-0.06036265,0.137812201,-0.110248868,9,9,replacement
0.009034588,0.004132168,-0.365625408,-0.000134141,0.004814008,0.000444571,9.11E-05,-0.061467275,0.080886461,0.096003187,0.004730595,0.05600425,-0.12827523,-0.081788619,0.100609813,-0.109732822,10,9,replacement
0.013267823,0.000762677,0.097895441,-1.28E-05,0.004755812,0.000323235,0.000109414,-0.049251303,0.075454227,0.05767278,-0.021430586,-0.039860223,-0.144657295,-0.088610129,0.021236391,-0.127291336,11,9,replacement
0.014184084,0.001423595,0.121946038,-0.000368957,0.005390432,0.000679387,0.000132278,-0.04722219,0.105780076,0.019412236,0.019423288,-0.072192689,-0.120307807,-0.058900169,-0.002935057,-0.138637936,12,9,replacement
0.012632852,0.001558019,0.04223287,-0.000645265,0.006049458,0.000955695,0.000155641,-0.06134681,0.080618592,0.002720711,0.043955266,-0.033892867,-0.036119297,-0.034335655,0.009441289,-0.108587119,13,9,replacement
0.014721202,0.001947449,0.137647219,-0.000576094,0.006416127,0.000886524,0.000171038,-0.049801735,0.096880103,-0.015575426,0.088050541,-0.063095441,-0.026503516,0.020565884,-0.012587697,-0.10359664,14,9,replacement
0.001866135,0.008291742,0.127107194,8.33E-05,0.00254472,0.000154977,6.20E-06,-0.003279828,-0.032429744,-0.028154411,-0.02009358,-0.009899264,-0.003612704,-0.020087147,-0.012887712,-0.001439841,0,10,replacement
0.001343951,0.012642736,-0.072389622,7.06E-05,0.002736713,0.000167612,2.11E-05,-0.008997901,-0.101351444,0.004196323,-0.014499307,0.058708115,0.01256293,-0.018389717,0.048178678,0.015942895,1,10,replacement
0.003168563,0.015423207,-0.274824904,-0.000155392,0.003130713,0.000393645,3.47E-05,0.010592332,-0.096308767,-0.079300197,0.002332467,0.067941157,0.00859453,-0.011596821,0.059900893,-0.011177808,2,10,replacement
0.001159038,0.013240798,-0.291706171,-0.000764033,0.003212723,0.001002287,2.19E-05,0.056447505,-0.103626098,-0.071463991,-0.009623244,0.117874166,-0.00060515,-0.005644114,0.146445626,-0.016113904,3,10,replacement
0.00219442,0.016226692,-0.452958194,-0.001404342,0.003825946,0.001642596,2.12E-05,0.001925604,-0.134649839,-0.040093839,-0.046743308,0.227002885,-0.017781798,-0.055843092,0.300566457,-0.02650703,4,10,replacement
0.001455609,0.015316656,-0.499105332,-0.001533856,0.003920307,0.00177211,1.42E-05,0.038062574,-0.101905565,-0.093623998,-0.017660766,0.202182759,-0.023042454,-0.039373387,0.255541926,-0.011956492,5,10,replacement
0.001719645,0.015479429,-0.582551787,-0.001615026,0.004104998,0.00185328,8.50E-06,0.027730002,-0.120847032,-0.069040069,0.003706619,0.155690786,-0.086401228,0.008798902,0.198485665,-0.080005164,6,10,replacement
0.000827141,0.014383899,-0.618435618,-0.001094082,0.003916402,0.001332336,9.82E-06,0.014117998,-0.113086219,-0.046096483,-0.019999933,0.081085307,-0.008911944,-0.01579659,0.083875851,-0.01189536,7,10,replacement
0.000304763,0.014289809,-0.601068227,-0.001322807,0.004086635,0.001561061,2.34E-05,0.003236552,-0.128064504,-0.080705337,0.002326401,-0.020584202,-0.050564909,-0.00551074,-0.01979583,-0.056517591,8,10,replacement
0.001431731,0.011835201,-0.348826123,-0.001395246,0.004030706,0.0016335,2.89E-05,0.019194065,-0.089957145,-0.15406624,0.021280335,-0.048687001,0.013624594,0.022673471,-0.072738068,0.018127672,9,10,replacement
0.003009292,0.010403892,-0.240253998,-0.001934223,0.004260436,0.002172477,3.64E-05,0.040689937,-0.058576965,-0.116027823,0.001279369,-0.104563186,0.001545655,0.015894664,-0.11017319,0.00384073,10,10,replacement
0.004502448,0.008957533,-0.291593953,-0.002186821,0.004830745,0.002425075,5.74E-05,0.037227644,-0.049704601,-0.095147467,0.007030893,-0.068553774,-0.090560661,0.023884355,-0.078603138,-0.028216357,11,10,replacement
0.002243809,0.012087332,-0.237671764,-0.002642913,0.005311325,0.002881166,6.26E-05,0.057792687,0.000658535,-0.106487963,0.00377298,-0.060621616,-0.112749205,0.013116524,-0.061391967,-0.077967171,12,10,replacement
0.003830662,0.010001255,-0.327966347,-0.00262271,0.005249548,0.002860964,6.31E-05,0.031569779,-0.00225891,-0.098750559,-0.027333145,-0.085208109,-0.129707671,-0.024469654,-0.087820451,-0.07973834,13,10,replacement
0.008027166,0.005885201,-0.438322686,-0.002933823,0.006016663,0.003172076,9.88E-05,0.012626522,-0.008348227,-0.051520808,-0.137475818,-0.123368469,-0.084584052,-0.144537751,-0.130809253,-0.044883183,14,10,replacement
0.002893121,0.013392536,0.339599714,0.000824424,0.002652686,0.000578939,3.91E-05,-0.025892854,0.008596037,-0.013824471,-0.012653186,-0.001040722,-0.013543648,-0.011620238,0.000623884,-0.014331769,0,11,replacement
0.005108667,0.01598843,0.393179219,5.79E-05,0.003155291,0.000187552,6.24E-05,0.009501878,-0.017525224,0.045504915,-0.00322759,0.024003307,-0.029599528,-0.004288177,0.024701303,-0.03050146,1,11,replacement
0.005580638,0.016601265,0.662046482,0.00016397,0.0032786,8.15E-05,6.80E-05,-0.006670409,-0.002174626,0.013541614,-0.042944552,-0.000410111,0.008101178,-0.042723221,-0.0005859,-0.003285581,2,11,replacement
0.004164908,0.014329145,0.54579168,0.00012574,0.002973151,0.000119745,5.73E-05,0.014103625,-0.013317399,-0.005046178,-0.089547727,-0.021713717,0.070460769,-0.087891015,-0.008464007,0.057410552,3,11,replacement
0.007780418,0.020805545,0.01041247,0.0002874,0.003869939,4.19E-05,6.89E-05,-0.06970327,-0.00025506,0.047684357,-0.146420033,0.127442042,0.091245405,-0.087767486,0.151365274,0.032266468,4,11,replacement
0.008222506,0.022215953,0.19811173,0.000269449,0.004001767,2.40E-05,6.52E-05,-0.073744283,-0.013863053,0.097690039,-0.190381405,0.101790969,0.091778194,-0.088283901,0.171348499,0.042392786,5,11,replacement
0.007927368,0.022170987,-0.230469548,0.000422864,0.003891888,0.000177378,6.13E-05,-0.037957704,0.006193496,0.165518468,-0.24023868,-0.084313178,0.04443632,-0.160063235,-0.054218345,0.016256535,6,11,replacement
0.007264541,0.019716954,-0.153570618,0.0010241,0.003785074,0.000778615,5.50E-05,-0.053157078,0.004220025,0.126603218,-0.182364027,-0.08844174,0.022603283,-0.149580199,-0.056353249,0.065484805,7,11,replacement
0.003357682,0.01681789,-0.275529296,0.001243408,0.003614443,0.000997922,3.86E-05,-0.099278936,0.033807115,0.07081136,-0.173243771,-0.080928354,0.033965061,-0.137147777,-0.081856392,0.037802719,8,11,replacement
0.005725163,0.017192682,-0.402856531,0.001425152,0.003689302,0.001179666,2.76E-05,-0.116675864,0.115049789,0.055221572,-0.145749719,-0.069179115,-0.008238535,-0.145736441,-0.051237133,0.029654057,9,11,replacement
0.000120733,0.013671173,-0.687143455,0.000438055,0.004798884,0.00019257,6.76E-05,-0.120523658,0.005111834,0.007813669,0.142520644,0.070452906,-0.089056086,0.155028387,0.03790192,-0.133813719,10,11,replacement
0.001186162,0.014973218,-0.633337349,0.000315654,0.004737447,7.02E-05,6.37E-05,-0.140350112,0.044959764,-0.007229417,0.10676571,0.067394919,-0.092359919,0.127242668,0.054835596,-0.159226844,11,11,replacement
0.001895374,0.016109647,-0.558991868,0.000318171,0.004845239,7.27E-05,6.93E-05,-0.135700694,0.078924448,-0.052724361,0.020837424,0.039883019,-0.065606619,0.036194335,0.018215994,-0.09593703,12,11,replacement
0.001252823,0.012335518,-0.475177412,0.00060696,0.005010563,0.000361475,9.62E-05,-0.164646878,0.093088698,0.066574696,0.011771619,-0.059874212,-0.168943041,0.007278538,-0.065011859,-0.119063885,13,11,replacement
3.88E-05,0.0134388,-0.363678229,0.001516742,0.005976368,0.001271256,0.000129986,-0.169929246,0.014085734,-0.023292993,-0.005594046,-0.005471285,-0.118958928,0.024041513,-0.028736226,-0.124863936,14,11,replacement
0.001690765,0.011980957,0.27514414,-0.000370141,0.002743975,0.000604483,4.19E-05,0.014844407,0.004310951,-0.028457512,-0.008249216,-0.007689166,-0.00707939,-0.008639493,-0.008308321,-0.007386297,0,12,replacement
0.003040785,0.00498909,0.836863559,-0.000975989,0.002348561,0.001210331,1.08E-05,-0.012972774,0.016503384,-0.061714548,0.088974306,-0.028439908,-0.007054145,0.132522615,-0.02794048,-0.015700525,1,12,replacement
0.004975032,0.00194682,0.733116407,-0.000404766,0.002250312,0.000639107,7.11E-06,-0.063770406,-0.005082393,-0.006159828,0.023281981,-0.049179051,0.075609761,0.109619576,-0.055248703,0.04605022,2,12,replacement
0.003659326,0.006186428,0.398148361,-0.000508364,0.002480734,0.000742706,4.97E-06,0.000181684,0.012880864,-0.047378946,0.067559872,-0.054370614,0.05772221,0.149567457,-0.058112008,0.023324634,3,12,replacement
0.004395515,0.005234895,0.230024078,-0.000320604,0.002634497,0.000554945,7.52E-06,-0.034915643,0.029511232,-0.031442666,0.020545859,-0.124007754,0.076521919,0.179093778,-0.112661281,0.031305618,4,12,replacement
0.00404726,0.007093182,0.306212837,-0.000583043,0.003161608,0.000817385,2.59E-05,-0.048178304,0.013301766,-0.005238738,0.084209918,-0.060306599,0.150802767,0.214547343,-0.079795132,0.060036356,5,12,replacement
0.005168314,0.00494604,0.020743398,-0.000996042,0.00358742,0.001230383,3.56E-05,-0.070800779,-0.007356696,0.075466142,0.059368042,-0.013809559,0.107198168,0.198884519,-0.056534824,0.017037316,6,12,replacement
0.006758529,0.002477413,-0.216663068,-0.001255409,0.004153524,0.00148975,5.65E-05,-0.076249239,0.0048949,0.092538032,0.012053985,0.008254616,0.177491838,0.113583476,-0.045385682,0.08413545,7,12,replacement
0.007137584,0.003613988,-0.17795183,-0.000881529,0.004104875,0.00111587,6.54E-05,-0.087783516,-0.044838759,0.111657492,0.014665667,0.010857266,0.204651506,0.070848796,-0.052742686,0.102903277,8,12,replacement
0.006173011,0.006840853,-0.41562837,-0.001887252,0.004735673,0.002121593,6.40E-05,-0.103745011,-0.021985751,0.130741365,0.045592966,-0.043879067,0.15497238,0.11162195,-0.075954728,0.075252923,9,12,replacement
0.007012227,0.006451281,-0.474234949,-0.002302471,0.004935344,0.002536812,6.13E-05,-0.078124141,-0.05344646,0.128491107,0.133332617,-0.069165861,0.105265066,0.155804901,-0.078639035,0.059782671,10,12,replacement
0.006450243,0.007562688,-0.705038869,-0.002113648,0.00503468,0.002347989,5.91E-05,-0.056749464,-0.028490522,0.16076195,0.096290498,-0.115530112,0.00297067,0.150855323,-0.097472826,-0.027930524,11,12,replacement
0.005755024,0.007828767,-0.606444564,-0.002083852,0.005363989,0.002318193,8.61E-05,-0.040064588,-0.024186562,0.186102277,0.188920759,-0.186372849,-0.094368086,0.225260319,-0.151551895,-0.081675696,12,12,replacement
0.001744599,0.012483338,-0.614495973,-0.001997636,0.005576618,0.002231978,8.88E-05,-0.05366427,-0.019509284,0.199063175,0.200538039,-0.195780335,-0.01870098,0.266569135,-0.17940586,0.00206541,13,12,replacement
0.000362641,0.013805984,-0.598346549,-0.001979863,0.006056093,0.002214204,0.000106621,-0.04237982,0.017107564,0.224938602,0.221752379,-0.167098313,-0.040097993,0.293450085,-0.140339726,-0.016200378,14,12,replacement
0.000741015,0.011134179,0.20621613,0.000247197,0.002448878,1.00E-05,1.89E-05,-0.07272301,-0.017912996,-0.022729876,-0.008634083,-0.010296696,-0.029140368,-0.009758018,-0.0104821,-0.028375885,0,13,replacement
0.003022297,0.013187973,0.191337528,0.000919439,0.002832177,0.000682255,4.25E-05,-0.145861871,-0.01764066,-0.020004924,0.043201095,0.013290797,-0.031471929,0.048205107,0.012030866,-0.033535867,1,13,replacement
0.004201809,0.014925985,-0.022969935,9.92E-05,0.003377365,0.000137973,6.34E-05,-0.211314745,-0.018149421,-0.093537191,0.041505875,0.002883229,0.001020967,0.033472063,-0.017035468,-0.018819189,2,13,replacement
0.002303872,0.013928274,-0.131571931,5.48E-05,0.003222075,0.000182346,5.14E-05,-0.114570153,-0.033450647,-0.107313418,-0.095574933,0.06491533,-0.014593678,-0.054103087,0.051260923,-0.031909854,3,13,replacement
0.001302516,0.0105945,-0.103920239,0.00031958,0.003340335,8.24E-05,4.52E-05,-0.041413322,-0.020335526,-0.132427791,-0.171745355,0.150978286,-0.024159033,-0.12532716,0.103728725,-0.067469779,4,13,replacement
0.001553291,0.011784548,-0.246590628,0.000572338,0.003459858,0.000335153,3.89E-05,-0.042352868,0.035924514,-0.096271259,-0.202619031,0.191867207,0.018383132,-0.174573415,0.130838143,-0.041130165,5,13,replacement
0.002047058,0.008242281,0.170730262,0.000739225,0.003102479,0.000502041,2.40E-05,-0.06925391,0.044290362,-0.126356341,-0.166673088,0.124499342,-0.057769676,-0.141431697,0.052901596,-0.084216316,6,13,replacement
0.00401378,0.005220344,0.185286718,0.000356216,0.003181997,0.000119032,1.90E-05,-0.063455304,0.028752431,-0.119549419,-0.197425603,0.151279193,0.010782088,-0.17459416,0.047105472,-0.049425631,7,13,replacement
0.003768066,0.009220516,-0.017843579,0.000257679,0.00336255,2.05E-05,1.48E-05,-0.010840927,0.052847543,-0.143908495,-0.199305985,0.115165457,0.073558727,-0.196938137,0.02171869,-0.020754663,8,13,replacement
0.004516027,0.007361839,-0.045082104,0.000169055,0.003484908,6.81E-05,2.81E-06,0.045340625,0.046955383,-0.131688353,-0.107914786,0.039774597,0.039751679,-0.098434944,-0.015174463,-0.004376182,9,13,replacement
0.00842612,0.004547583,0.081132204,-0.000432531,0.003774464,0.000669715,1.28E-05,0.047937392,0.028161803,-0.14087646,-0.137662892,0.052035581,0.074309972,-0.090031069,-0.013212587,0.050132353,10,13,replacement
0.010175508,0.003674364,0.143903403,-0.000513582,0.00391809,0.000750766,2.55E-05,0.080101055,-0.065748538,-0.138499645,-0.07331176,0.071783829,0.024473768,-0.043434496,0.002798932,0.056377553,11,13,replacement
0.00888214,0.004466651,-0.101799809,-0.000275315,0.003726235,0.000512499,1.99E-05,0.068910599,-0.037336144,-0.105272446,-0.094675721,0.08084368,0.071765229,-0.060340628,0.017021695,0.056298036,12,13,replacement
0.007155695,0.007082107,-0.1166507,0.000118406,0.003645638,0.000118778,2.57E-05,0.090328563,-0.003274129,-0.098423723,-0.075884088,0.029688326,0.091563697,-0.078438074,0.01731526,0.063883014,13,13,replacement
0.006798666,0.007183394,-0.060174888,-9.40E-05,0.00384564,0.000331143,3.57E-05,0.110689158,0.005562221,-0.121277973,-0.088474227,0.079350039,0.007086069,-0.088075645,0.076499595,-0.017232722,14,13,replacement
0.00144074,0.01182803,0.264060443,-0.000472361,0.002723487,0.000711844,3.86E-05,0.00625203,-0.021201439,-0.058259707,-0.00486336,-0.013370834,-0.012477904,-0.00513173,-0.013773875,-0.012360969,0,14,replacement
0.000207317,0.009663446,0.447940474,-0.000447112,0.002521055,0.000686595,3.25E-05,0.023690084,-0.01385422,0.017931767,0.000775546,-0.017536566,-0.028739464,0.00120828,-0.020522944,-0.032730896,1,14,replacement
0.001339951,0.007601379,0.491185832,-8.75E-05,0.002352616,0.000327006,2.32E-05,0.034539479,0.00484094,0.026884087,0.019670515,-0.017418695,-0.048714365,0.020464285,-0.023863713,-0.053894451,2,14,replacement
0.001292448,0.012666857,0.540083888,0.000209545,0.003383379,2.99E-05,6.72E-05,0.02880508,0.029311817,0.163669153,-0.019316024,-0.003163842,-0.021666198,-0.013348699,-0.034504271,0.008174189,3,14,replacement
0.003536332,0.013295831,0.179827515,0.000410607,0.003718859,0.000171124,7.11E-05,-0.003999298,0.097815216,0.16963432,-0.110899933,0.070624146,-0.12591254,-0.079161923,0.035055044,-0.091097418,4,14,replacement
0.000193523,0.012019036,0.108000033,-0.000217445,0.003330778,0.000456928,4.49E-05,-0.079507403,0.184385034,0.196818076,-0.102516659,0.108548708,-0.13277805,-0.054351336,0.056428434,-0.128521934,5,14,replacement
0.003172204,0.015367439,-0.180436977,9.38E-05,0.003563997,0.000145676,4.58E-05,-0.042665726,0.202027009,0.223371353,-0.170842732,0.107846768,-0.094255401,-0.090666428,0.066180051,-0.119194478,6,14,replacement
0.000263434,0.010215862,-0.052497944,0.000187639,0.003282209,5.18E-05,3.14E-05,-0.029756339,0.174940988,0.180080142,-0.131273867,0.137543396,-0.065617942,-0.104135667,0.088188281,-0.110228271,7,14,replacement
0.002330046,0.010399664,0.067996668,-9.73E-05,0.003080065,0.000336826,1.58E-05,0.001025406,0.115919498,0.167681019,-0.099742063,0.086613133,-0.039745032,-0.087616777,0.09299418,-0.095799065,8,14,replacement
0.006404457,0.005890882,0.094004659,-0.000429064,0.003190788,0.000668547,1.02E-05,0.041198063,0.135125453,0.193513518,-0.084111633,0.068076206,0.069369238,-0.089145892,0.004805033,-0.012722097,9,14,replacement
0.007908506,0.005897028,0.123162781,-0.000296018,0.003380213,0.0005355,1.77E-05,0.055958629,0.0769248,0.170623276,-0.012961869,-0.014531879,0.044961988,-0.051757459,-0.010815778,-0.046917851,10,14,replacement
0.006468991,0.007625336,-0.156599038,-0.000465358,0.003852378,0.00070484,3.87E-05,0.045415688,0.003214268,0.124598578,-0.003809972,-0.009300323,-0.031439741,-0.085557607,-0.016118778,-0.080411128,11,14,replacement
0.006099821,0.005272841,-0.038133109,-0.000662225,0.003790026,0.000901707,4.88E-05,0.027533009,-0.001505387,0.09579222,0.038157197,0.036021964,-0.014399264,-0.011235018,-0.005961246,-0.043179584,12,14,replacement
0.003612373,0.010049818,-0.028698069,-0.000674783,0.004149492,0.000914266,6.29E-05,0.0137175,0.003731268,0.014828503,-0.010890017,0.109622474,-0.107690518,-0.018038303,0.072618122,-0.093987297,13,14,replacement
0.001259703,0.012454463,-0.204561745,-0.000229531,0.004427385,0.000469014,6.97E-05,0.001910633,-0.017438057,0.033263385,-0.037352226,0.175161542,-0.148475104,-0.027503891,0.093401466,-0.115939996,14,14,replacement
