var_error,es_error,kurtosis,mean,w2,mean_error,var_of_returns_error,acf_returns_lag1,acf_returns_lag5,acf_returns_lag20,acf_abs_lag1,acf_abs_lag5,acf_abs_lag20,acf_sq_lag1,acf_sq_lag5,acf_sq_lag20,generation,seed,condition
0.004788951,0.007081424,-0.298614831,-0.001025512,0.002085312,0.001274021,3.47E-05,0.014034391,0.165382261,0.150262295,-0.053746287,-0.033370757,0.113772708,-0.03748651,0.007157655,0.118618561,3,8,replacement
0.004491212,0.00714649,-0.260267679,-0.001554126,0.002359429,0.001802636,6.49E-06,-0.010209453,0.132453924,0.158352328,-0.060313335,-0.049999562,0.087667266,-0.082971923,-0.069507786,0.147381072,4,8,replacement
0.002912615,0.00521565,-0.459954047,-0.001863451,0.002694347,0.002111961,1.52E-05,-0.074132758,0.185612411,0.253009206,-0.049665313,0.085049315,0.152154357,-0.075242325,0.048243557,0.189150193,5,8,replacement
0.000518222,0.003148464,-0.461850151,-0.001986539,0.002761751,0.002235049,2.49E-05,-0.100135919,0.155521654,0.222316734,0.000281905,0.019741316,0.114540916,0.002997658,-0.017366908,0.096041067,6,8,replacement
0.00030704,0.002744909,-0.35041021,-0.002144792,0.003029544,0.002393302,3.27E-05,-0.098872358,0.152422136,0.194005797,-0.042704708,-0.011215161,0.129074423,-0.029466905,-0.054340168,0.129879233,7,8,replacement
0.001445761,0.001503908,-0.505842902,-0.001361815,0.003006307,0.001610324,5.75E-05,-0.027001035,0.121108634,0.176582095,0.080509282,0.070173165,0.140523315,0.017375205,0.009762448,0.163378161,8,8,replacement
0.004326921,0.002664885,-0.351889317,-0.00121795,0.003282409,0.00146646,7.16E-05,-0.004241103,0.113853432,0.164351996,0.001043035,-0.012479676,0.088386752,-0.048515288,-0.080316184,0.132868956,9,8,replacement
0.003982538,0.001071638,-0.390906099,-0.001503565,0.003740489,0.001752074,8.21E-05,0.015381184,0.061829928,0.128892136,0.022686356,-0.069543143,0.14576049,-0.012472387,-0.096058763,0.15623678,10,8,replacement
0.003523696,0.001508473,-0.541701415,-0.001815601,0.004511105,0.00206411,0.000104405,-0.030003598,0.054968522,0.151355171,0.069988113,0.009995693,0.16525374,0.013400908,-0.052676354,0.151804062,11,8,replacement
0.004168135,0.002754818,-0.772983732,-0.001882357,0.004863599,0.002130866,0.000114792,-0.029912989,0.032371228,0.096956465,0.120145515,-0.020962913,0.187141978,0.045970366,-0.038720082,0.187350673,12,8,replacement
0.005957109,0.005494594,-0.580096407,-0.001968595,0.005049773,0.002217105,0.000124012,-0.052088259,0.031648029,0.076363859,-0.002876766,-0.038080314,0.122314763,-0.011366616,-0.076199229,0.118268863,13,8,replacement
0.005438993,0.00373448,-0.665433586,-0.001691015,0.004809403,0.001939524,0.000119579,-0.078178154,0.0360832,0.068246985,-0.005862544,-0.06320299,0.125494002,-0.011363718,-0.10483301,0.106281023,14,8,replacement
0.000705084,0.001405212,0.273799385,0.000270783,0.00049667,3.08E-05,6.81E-06,-0.012220754,0.016340449,0.003468738,-0.017453977,-0.021976747,-0.014459606,-0.021478456,-0.022982708,-0.018435273,0,9,replacement
0.00088776,0.001481502,0.477375219,0.000295331,0.001089935,6.28E-06,1.82E-05,0.040170551,-0.03606997,-0.030042876,-0.089105625,-0.021726011,0.067030607,-0.09002711,-0.021127022,0.094938845,1,9,replacement
0.00196874,0.002279877,0.487917825,-0.000352835,0.001445786,0.000654451,2.65E-05,0.012624946,-0.024636074,-0.115658184,-0.120064129,-0.106561915,0.135145704,-0.109591043,-0.088577611,0.153942916,2,9,replacement
0.004156436,0.003653894,0.7305901,-0.000366712,0.002332946,0.000668327,4.52E-05,0.113675951,-0.06138884,-0.058905994,-0.071946819,-0.183878298,0.005352992,-0.072526926,-0.153436514,0.074245926,3,9,replacement
0.002017971,0.00109806,0.265563305,-0.000913662,0.002276818,0.001215277,4.08E-05,0.096009717,-0.067361517,-0.023458795,-0.076435013,-0.23718262,-0.025725243,-0.074682451,-0.179348883,-0.027993854,4,9,replacement
0.000890589,0.00027443,0.115609487,-0.000723616,0.001800829,0.001025232,3.04E-05,0.079765073,-0.04836753,0.054089992,0.032533458,-0.188999063,-0.062802004,-0.016373149,-0.154912044,-0.050027331,5,9,replacement
0.000416697,0.00143567,0.234819489,-0.000417018,0.00126732,0.000718634,1.88E-05,0.064006971,-0.052053616,0.043195031,0.022603963,-0.175550156,-0.11656113,-0.015964057,-0.110722076,-0.056870636,6,9,replacement
0.002153548,0.004886824,0.289669187,-0.000625857,0.001311777,0.000927473,1.10E-05,0.030498378,-0.028418739,0.047073632,-0.038169713,-0.213536402,-0.138334202,-0.054421951,-0.123609784,-0.096819872,7,9,replacement
0.001084696,0.00636535,0.255834538,-0.000519013,0.001246134,0.000820628,5.07E-06,0.082816617,-0.095257831,0.058713378,0.018824633,-0.144534006,-0.120203489,-0.036830385,-0.120411156,-0.035691477,8,9,replacement
0.008375987,0.006583466,-0.177339099,0.001050439,0.005419306,0.000748824,0.000158448,0.033415478,-0.028703895,-0.028727713,0.225714138,-0.020149532,-0.109882232,0.247682346,-0.010390664,-0.102024158,9,9,replacement
0.009880488,0.007587257,-0.225462439,0.001425742,0.006387417,0.001124127,0.000192635,0.01869026,-0.009260885,-0.046322365,0.159168611,-0.037365589,-0.048840149,0.132257597,-0.04810485,-0.053576606,10,9,replacement
0.013610555,0.011173493,-0.041740157,0.001020671,0.00697208,0.000719056,0.000217963,-0.002835613,-0.025731269,-0.08354094,0.148749019,-0.013685232,-0.072309566,0.079449487,-0.013624209,-0.03411722,11,9,replacement
0.01500262,0.012528813,0.113923035,0.001065925,0.007438375,0.000764309,0.000234387,0.023045651,-0.03625843,-0.066591416,0.149027905,-0.000111413,-0.105493287,0.056984235,0.022753847,-0.07903148,12,9,replacement
0.023103487,0.020790688,0.370991418,0.001797814,0.009041979,0.001496199,0.000296245,0.095182637,-0.071922842,-0.082603926,0.067528889,0.058372497,-0.098012767,0.018737204,0.064368565,-0.08305926,13,9,replacement
0.020894584,0.019106659,0.377790696,0.002035621,0.008873067,0.001734006,0.000287185,0.080657455,-0.090155299,-0.063478969,0.096343695,0.084691221,-0.10891908,0.050684257,0.080287725,-0.110072826,14,9,replacement
0.000862461,0.001539453,0.199004965,-0.000751655,0.001072594,0.000989041,8.57E-06,0.029327397,0.010107934,-0.02542202,-0.012420335,-0.011880778,-0.012936349,-0.013211961,-0.012618826,-0.012728299,0,10,replacement
0.011750204,0.017203747,1.369825919,-0.000111191,0.00304365,0.000348578,7.34E-05,0.119534122,0.063582328,-0.084374578,-0.029631682,-0.062140299,0.007084525,-0.038229986,-0.06189375,0.001495725,1,10,replacement
0.010248426,0.012064821,0.457938078,-0.000967074,0.003929812,0.001204461,0.00010296,0.234595258,0.027438383,-0.091901409,0.001950208,-0.037078125,0.013073698,0.032547732,-0.024025803,-0.018773787,2,10,replacement
0.00804819,0.009230896,-0.110480161,-0.002028234,0.00408331,0.00226562,9.45E-05,0.242377133,0.046883709,-0.068342282,0.009070447,-0.049439987,-0.025509164,0.018785301,-0.029874536,-0.038597597,3,10,replacement
0.012026653,0.013353704,-0.248501819,-0.00269518,0.005219711,0.002932567,0.000121039,0.259227205,-0.04072158,-0.082057827,-0.00088627,-0.030031137,0.004230602,3.86E-05,1.69E-06,0.018131701,4,10,replacement
0.012686116,0.01511596,-0.091885919,-0.002191328,0.00490802,0.002428715,0.00011856,0.258823057,-0.084127652,-0.102955719,-0.029586447,-0.010096202,0.037267119,-0.011113454,0.003417677,0.03543806,5,10,replacement
0.009875151,0.019586517,0.065863389,-0.002457702,0.005625471,0.002695089,0.000135609,0.220597402,-0.06344091,-0.078739306,-0.030060415,-0.046786646,0.071725126,-0.039675795,0.000424179,0.050997329,6,10,replacement
0.012580804,0.021974786,0.117126004,-0.002870508,0.006438304,0.003107895,0.000163959,0.211386544,-0.031907125,-0.062411832,-0.036168741,-0.044174646,0.064341253,-0.074434973,-0.002084136,0.029956037,7,10,replacement
0.02029263,0.02042495,0.027007692,-0.002615462,0.006549306,0.002852849,0.000177593,0.206452497,-0.04565944,-0.063275641,-0.026703003,-0.086800626,0.063184919,-0.057671405,-0.039697057,0.036813045,8,10,replacement
0.018409438,0.020452778,-0.213499206,-0.002707634,0.006693928,0.002945021,0.00018193,0.191542399,-0.049065641,-0.051802332,0.011808164,-0.11349638,0.059836276,-0.052140247,-0.089945343,0.064385984,9,10,replacement
0.020421891,0.020243927,-0.362153652,-0.00234441,0.007544089,0.002581797,0.000221586,0.173660844,-0.042847306,-0.062185468,0.079341807,-0.091556733,0.108734409,-0.027198191,-0.072340855,0.114251539,10,10,replacement
0.018583116,0.017779457,-0.432799138,-0.002764406,0.008137463,0.003001792,0.000239118,0.206647147,-0.022275682,-0.064369988,0.036448153,-0.122041613,0.135186216,-0.054029909,-0.054143543,0.146495715,11,10,replacement
0.020446373,0.020169734,-0.095637652,-0.002527304,0.007948156,0.002764691,0.000238219,0.177325442,-0.063933363,-0.054352532,-0.000527009,-0.100570713,0.099586293,-0.091818256,-0.045433671,0.107823568,12,10,replacement
0.019491463,0.021316266,-0.196184478,-0.002398348,0.008461157,0.002635735,0.000263274,0.126533311,-0.053664432,-0.056050518,-0.030176743,-0.106190789,0.079505099,-0.113037782,-0.068260503,0.110020007,13,10,replacement
0.018878097,0.022517311,0.016888353,-0.00215667,0.008428434,0.002394057,0.000265303,0.110147597,-0.05932674,-0.035012265,-0.047497158,-0.057238489,0.028142376,-0.099940812,-0.025162981,0.072065515,14,10,replacement
0.002615564,0.002201171,0.611121898,0.001274005,0.001406431,0.001026711,1.50E-05,-0.036547606,-0.056160679,-0.012734312,-0.016065305,-0.011429751,-0.002320014,-0.01440671,-0.008854147,-0.000750561,0,11,replacement
0.00407411,0.003730859,0.702495466,0.001358411,0.001817574,0.001111118,2.78E-05,-0.010783839,-0.080236467,0.024417806,-0.030941871,-0.006138994,0.044076281,-0.031781911,0.003235169,0.056269423,1,11,replacement
0.007370499,0.007983872,0.916348113,0.001563666,0.002307045,0.001316372,2.46E-05,0.014167523,-0.055744586,-0.004763901,-0.051579626,-0.06258437,0.061721584,-0.041539387,-0.059912876,0.13820178,2,11,replacement
0.007734263,0.009515948,0.960720295,0.001591447,0.002298725,0.001344154,2.23E-05,-0.001404394,-0.006612508,-0.06153351,-0.050836245,-0.069182729,0.13169305,-0.029080631,-0.060932131,0.138459086,3,11,replacement
0.008222207,0.010111888,1.345813936,0.001687717,0.002718166,0.001440423,4.01E-05,0.041102,0.037105927,-0.05348572,-0.088707389,-0.100700468,0.119183175,-0.054427356,-0.067819183,0.092555944,4,11,replacement
0.009385584,0.012046947,2.047748505,0.001806665,0.003354148,0.001559372,4.64E-05,0.026273406,0.053121435,-0.01407104,-0.107904835,-0.008618399,0.138841581,-0.063483148,-0.00908442,0.183730589,5,11,replacement
0.006847661,0.009600434,1.324439782,0.001563197,0.002681741,0.001315904,3.37E-05,0.033049391,0.017589242,0.042106429,-0.030579749,0.006187209,0.177992347,-0.023366259,0.030725058,0.208289514,6,11,replacement
0.007231609,0.009734512,0.639608909,0.0014527,0.002160483,0.001205406,2.52E-05,-0.02102605,-0.040339457,-0.023510456,-0.028364335,0.018902734,0.091266,-0.03589448,0.037768788,0.079539291,7,11,replacement
0.006836232,0.009655723,1.325230282,0.001452385,0.002493049,0.001205092,2.38E-05,-0.029436224,-0.048466698,0.017473574,0.028302496,0.073067593,0.090699653,-0.017893829,0.082593343,0.039363932,8,11,replacement
0.005835811,0.007453936,0.565271094,0.001166312,0.001977221,0.000919019,1.48E-05,-0.037688535,0.046073048,0.0437706,-0.044284081,-0.007800303,0.077816365,-0.059210069,-0.002165598,0.050971479,9,11,replacement
0.005583833,0.008071601,0.95184971,0.001181656,0.002312604,0.000934363,1.52E-06,-0.043817173,0.052468644,0.043416709,0.009894601,0.027779174,0.043026599,-0.029018462,0.007440501,0.050969945,10,11,replacement
0.004198474,0.007059195,1.167522952,0.001626576,0.002576223,0.001379282,1.06E-05,-0.048024921,0.044663312,0.084978282,0.021947358,-0.002477775,0.08494135,-0.014747078,-0.016217971,0.056084385,11,11,replacement
0.005211185,0.008189005,0.673156891,0.001556061,0.002950906,0.001308767,3.56E-05,-0.018928213,-0.021541337,0.047150138,0.038728981,-0.022264233,0.041951436,0.004385204,-0.018357461,0.027424421,12,11,replacement
0.004738277,0.007317535,0.722735971,0.001714382,0.002958906,0.001467089,3.76E-05,-0.057212529,-0.001648387,0.051045392,0.070823077,-0.033746844,0.009686915,0.033128181,-0.038431506,0.007417152,13,11,replacement
0.005216288,0.008035001,0.306415358,0.001988096,0.003219982,0.001740802,4.62E-05,-0.106581535,-0.009928903,0.017008727,0.132044259,0.000218166,0.097622267,0.068358717,-0.01240258,0.086837359,14,11,replacement
0.001597223,0.002318255,0.196849512,-0.000333089,0.000762512,0.000567225,1.09E-05,-0.088786736,-0.016619404,0.025230771,0.001265668,-0.001629806,-0.021303455,-0.001319931,0.005423953,-0.022135394,0,12,replacement
0.000127262,0.000507637,0.365933928,-1.16E-05,0.000609693,0.000245775,6.40E-06,-0.114962018,0.006222452,0.125561942,-0.072877715,0.017955261,-0.032111651,-0.067086833,0.034131874,-0.040115841,1,12,replacement
0.00168157,0.002264031,0.064301404,-0.000724312,0.00117043,0.000958448,7.99E-06,-0.106614897,0.021413659,0.160317961,-0.085819927,0.038366688,-0.011048335,-0.082828717,0.024238218,-0.029157483,2,12,replacement
0.001090124,0.000225152,0.001152255,-0.000738156,0.001026286,0.000972292,2.53E-06,-0.165398852,0.026480018,0.254662482,-0.084056963,-0.029267157,-0.007389195,-0.101774045,-0.056964436,-0.047284146,3,12,replacement
0.003721814,0.001715696,-0.208946908,-0.000265219,0.001468524,0.000499355,2.53E-05,-0.241820067,0.044643892,0.203835491,-0.073144774,-0.098408177,-0.054712422,-0.079679114,-0.041284269,-0.021053243,4,12,replacement
0.005298592,0.002827897,-0.058476936,-0.000915425,0.001979004,0.001149561,3.52E-05,-0.187081455,0.008974888,0.255651733,-0.065675868,-0.086423734,0.030985322,-0.088414455,-0.003546584,0.064357285,5,12,replacement
0.004295004,0.002304296,-0.417851703,-0.001114665,0.002413307,0.001348802,4.43E-05,-0.206579437,0.016867061,0.257396554,-0.066294375,-0.07464734,-0.021906355,-0.092447762,-0.034876908,0.034958225,6,12,replacement
0.002319509,1.43E-06,-0.623894431,-0.000931732,0.002579324,0.001165868,4.86E-05,-0.25051545,-0.025378087,0.246357598,0.017894592,-0.120845862,-0.073999399,0.002183407,-0.074043078,-0.012018916,7,12,replacement
0.00683659,0.004059802,-0.332287387,-0.001392122,0.003296451,0.001626258,7.34E-05,-0.27638763,0.004473332,0.164189809,0.05671825,-0.090560198,0.024533985,0.025528768,-0.064789275,0.066293112,8,12,replacement
0.010428954,0.008012201,-0.219402679,-0.001284014,0.003794901,0.00151815,9.16E-05,-0.263974138,0.032615173,0.128135025,0.050381296,-0.110338652,-0.042561516,-0.025431392,-0.088389733,-0.013396648,9,12,replacement
0.012981078,0.010296448,-0.050630974,-0.001004058,0.004250067,0.001238194,0.000112224,-0.21484365,-0.002082488,0.127451106,0.052614198,-0.004409676,-0.000767499,-0.043573738,0.002375784,0.007690286,10,12,replacement
0.012918358,0.011203452,-0.127630523,-0.001366856,0.004461695,0.001600992,0.000115387,-0.217298646,0.006783613,0.085334027,0.110231753,0.005192912,0.011801953,-0.007344341,0.021441047,0.004805237,11,12,replacement
0.011998445,0.009212813,-0.235463545,-0.002012498,0.004871164,0.002246634,0.000117899,-0.211261684,-0.005411448,0.081255397,0.135875417,0.01612349,0.063611414,0.024457495,0.039617448,0.022245362,12,12,replacement
0.009710932,0.00724076,-0.506451751,-0.002051443,0.005093594,0.002285579,0.000124708,-0.18995879,0.013360677,0.041598737,0.086104738,0.035119202,0.042027419,-0.016678508,0.050548061,0.02753442,13,12,replacement
0.013501703,0.011551882,-0.368695218,-0.002624021,0.006117552,0.002858157,0.000159836,-0.111003305,0.050340899,-0.029510746,0.029149086,0.005391044,0.125225676,-0.051967697,0.046098541,0.151460609,14,12,replacement
0.003773887,0.005143843,0.48659802,-0.000148141,0.000992539,0.000384154,1.93E-05,-0.006755668,-0.003426374,0.031465831,0.002327041,0.020964018,-0.020541834,0.002779549,0.022209854,-0.023951894,0,13,replacement
0.001146712,0.001989192,0.259815542,0.000306895,0.000359987,7.09E-05,4.73E-07,-0.032580361,-0.012564707,0.105842857,0.034291374,0.04135481,-0.014565713,0.06020589,0.035261093,-0.016649615,1,13,replacement
0.000970006,0.001015051,-0.114303106,0.000355044,0.000532348,0.00011903,1.08E-05,-0.012763448,0.042210887,0.104209366,0.057014771,0.030515331,0.018774487,0.080541503,0.017989509,-0.010303985,2,13,replacement
0.00057656,0.001004485,-0.215188754,0.000337851,0.000638241,0.000101837,1.12E-05,0.068018944,0.022333746,0.146896924,0.029467472,-0.056424748,0.123382992,0.054859438,-0.097764114,0.058975832,3,13,replacement
0.00088773,0.001574873,0.010208334,-0.000102964,0.000863842,0.000338978,1.30E-05,0.046126618,-0.046392722,0.163063633,-0.004524943,-0.092756495,0.04864442,0.003659151,-0.119440924,0.006460103,4,13,replacement
0.000272708,0.002148858,0.004327436,-0.000459217,0.001650922,0.000695231,2.57E-05,0.07905564,-0.01570444,0.171020313,0.011515918,-0.114970925,0.056656721,0.035127471,-0.134984429,0.013853759,5,13,replacement
0.001992707,0.000782299,-0.028502273,-0.000425546,0.001883939,0.00066156,4.00E-05,0.050745537,-0.048646285,0.18973507,-0.022433517,-0.076062127,0.014745188,0.022956298,-0.117639933,-0.02988156,6,13,replacement
0.001820505,0.000951876,0.007941804,-0.000458523,0.002488061,0.000694536,5.34E-05,0.035280598,-0.044834015,0.196145342,-0.100140641,-0.043655235,0.055933591,-0.029366467,-0.097229433,0.015774055,7,13,replacement
0.004337363,0.001401654,-0.19110647,-0.000244452,0.002763252,0.000480466,6.69E-05,0.018993401,-0.034769918,0.201506398,0.004830366,-0.135041256,0.024107409,0.030482451,-0.143179908,-0.005564207,8,13,replacement
0.001049741,0.001971063,-0.446509468,-0.000359736,0.002956818,0.000595749,6.75E-05,0.002343845,-0.005936502,0.184210042,0.029231738,-0.093660686,-0.001853386,0.050120645,-0.114554229,-0.02188706,9,13,replacement
0.002597847,0.000468257,-0.342887651,-0.00056822,0.002940102,0.000804234,7.09E-05,0.034679424,-0.016634628,0.172572149,0.057976686,-0.053314244,-0.037508357,0.047765349,-0.07183474,-0.080243371,10,13,replacement
0.002723251,0.00029558,-0.354517102,-0.000401952,0.003075944,0.000637965,7.70E-05,0.033921866,-0.017189158,0.143642319,0.034237406,-0.060606489,-0.083619623,0.02588485,-0.093567267,-0.132007007,11,13,replacement
0.006567706,0.003620001,-0.19327359,-0.000384111,0.003791811,0.000620125,0.000102377,0.079825986,0.042826456,0.102847616,-0.035455763,-0.070397823,-0.008677204,0.007037503,-0.083792012,-0.096779828,12,13,replacement
0.006484899,0.003337475,-0.291938963,-0.000930044,0.004154938,0.001166057,0.000111027,0.083937984,-0.018124984,0.082780674,-0.011068382,0.003024686,-0.016423577,0.04137481,-0.059315721,-0.121110912,13,13,replacement
0.005474913,0.003504648,-0.520073536,-0.000494922,0.004404417,0.000730936,0.000121093,0.106394107,0.00347831,0.077565205,0.002731334,0.051518101,0.007590162,0.038835999,-0.000156896,-0.096366175,14,13,replacement
0.001591014,0.001499784,0.153076315,-0.000289642,0.001033883,0.000527308,2.08E-05,0.031257469,0.027729385,-0.050602808,-0.017519796,-0.017386623,-0.004115436,-0.018067246,-0.017015609,-0.004594717,0,14,replacement
0.003665923,0.003847198,0.139679673,-0.000294986,0.001983365,0.000532651,4.43E-05,-0.068390305,-0.003434381,-0.022958962,-0.037780892,-0.017187621,-0.009242277,-0.039727288,-0.010415887,-0.00860671,1,14,replacement
0.004817278,0.005319174,-0.064606487,-0.000565841,0.002521419,0.000803507,5.43E-05,-0.008814671,-0.015587152,-0.027445331,0.02077751,-0.048203126,0.026729917,0.014590096,-0.039453113,0.03774469,2,14,replacement
0.004997084,0.0060699,-0.137768028,-0.000480258,0.002954262,0.000717924,6.25E-05,-0.111709473,0.014979509,-0.013899087,0.091141463,-0.097137276,0.058539101,0.066757303,-0.10734121,0.033583285,3,14,replacement
0.007957139,0.010895801,-0.295748811,0.000161279,0.003518128,7.64E-05,7.39E-05,-0.069686524,0.057515084,0.00466573,0.070376353,-0.070139742,0.06152921,0.052520543,-0.051335443,0.062839002,4,14,replacement
0.007169826,0.009448902,-0.349411557,0.000844385,0.002837724,0.00060672,5.99E-05,-0.028908571,-0.027168845,0.05717427,0.094459291,-0.037171183,0.082162949,0.089543836,-0.011792194,0.024840734,5,14,replacement
0.003021373,0.005842957,-0.293712009,0.000896067,0.002288838,0.000658401,4.18E-05,-0.036318794,0.039373247,-0.001096427,0.183366286,0.146864852,0.057199286,0.210675291,0.147040094,0.017346773,6,14,replacement
0.000212648,0.002535018,-0.138228348,0.000911025,0.001780964,0.000673359,2.83E-05,-0.080101911,0.055073452,0.058321772,0.163085183,0.197229261,0.12547487,0.168567809,0.127863582,0.087696704,7,14,replacement
0.000380665,0.001947687,-0.12991869,0.001128334,0.001312808,0.000890668,1.47E-05,-0.067696656,0.058031241,0.099585888,0.008847306,0.186407197,0.048410692,0.017478888,0.109028952,-0.000809021,8,14,replacement
0.001691787,0.001333964,-0.063364452,0.000834574,0.001222912,0.000596909,9.64E-06,-0.05764425,0.11447698,0.119917058,0.045696234,0.222356165,0.04328955,0.063844393,0.16947758,-0.026799246,9,14,replacement
0.004579733,0.004226222,-0.033354622,0.000776247,0.001226723,0.000538581,5.46E-06,-0.079942674,0.131205065,0.114586151,0.060147044,0.281455907,0.034185961,0.08077475,0.167208927,-0.023048835,10,14,replacement
0.004992194,0.007199968,0.264693972,0.001172202,0.001461432,0.000934537,1.24E-05,-0.082934855,0.13743639,0.062193482,0.015769053,0.242068607,0.002604248,0.056201222,0.132851886,-0.059489723,11,14,replacement
0.006048223,0.010232485,0.34778741,0.001240915,0.001844117,0.001003249,1.71E-05,-0.08159954,0.138542832,0.083553324,0.045423806,0.227635805,-0.032186853,0.044530616,0.120923011,-0.073136339,12,14,replacement
0.00959744,0.009783818,0.376747926,0.001203445,0.002024924,0.000965779,2.74E-05,-0.079018911,0.130173811,0.132165983,0.032446025,0.184039942,0.005374521,0.031433124,0.08077806,-0.026258833,13,14,replacement
0.011105926,0.010166644,0.370542034,0.000917702,0.002145478,0.000680037,3.30E-05,-0.105167233,0.113189705,0.057846197,-0.051760957,0.143153118,0.038269381,-0.029544224,0.053362439,-0.016266931,14,14,replacement
